scenario,step,status,mean_agency,mean_presence,mean_damage_q,mean_coherence,mean_selfhood_S,record_integrity,declared_spirit_channel,path_overlap
death_frozen_record,67,alive,0.92,0.06603095562088962,0.3044032344055376,0.31458470687758894,0.029352980593061274,0.35726770692202225,0.0,1.0
death_frozen_record,68,alive,0.92,0.06601374560350261,0.3044032344055376,0.31446294558382665,0.028925110775994984,0.35675351118435045,0.0,1.0
death_frozen_record,69,alive,0.92,0.0659965355861156,0.3044032344055376,0.31434118429006447,0.02851150884288363,0.35625802413180563,0.0,1.0
death_frozen_record,70,alive,0.92,0.06597932556872858,0.3044032344055376,0.3142194229963022,0.02811169370218582,0.3557804974169825,0.0,1.0
death_frozen_record,71,alive,0.92,0.06596211555134156,0.3044032344055376,0.31409766170254,0.0277252005520031,0.35532021262637226,0.0,1.0
death_frozen_record,72,alive,0.92,0.06594490553395455,0.3044032344055376,0.3139759004087778,0.027351580326077166,0.3548764800830063,0.0,1.0
death_frozen_record,73,alive,0.92,0.06592769551656753,0.3044032344055376,0.31385413911501564,0.026990399158716018,0.3544486376969951,0.0,1.0
death_frozen_record,74,alive,0.92,0.06591048549918052,0.3044032344055376,0.31373237782125335,0.02664123786799932,0.35403604986204423,0.0,1.0
death_frozen_record,75,alive,0.92,0.06589327548179351,0.3044032344055376,0.31361061652749117,0.02630369145663525,0.3536381063961114,0.0,1.0
death_frozen_record,76,alive,0.92,0.0658760654644065,0.3044032344055376,0.313488855233729,0.025977368629863162,0.3532542215244359,0.0,1.0
death_frozen_record,77,alive,0.92,0.06585885544701948,0.3044032344055376,0.3133670939399667,0.02566189132981711,0.3528838329032473,0.0,1.0
death_frozen_record,78,alive,0.92,0.06584164542963247,0.3044032344055376,0.3132453326462045,0.025356894285785556,0.35252640068252633,0.0,1.0
death_frozen_record,79,alive,0.92,0.06582443541224546,0.3044032344055376,0.31312357135244223,0.025062024579821703,0.3521814066062541,0.0,1.0
death_frozen_record,80,alive,0.92,0.06580722539485845,0.3044032344055376,0.31300181005868005,0.024776941227178363,0.3518483531486528,0.0,1.0
death_frozen_record,81,alive,0.92,0.06579001537747145,0.3044032344055376,0.3128800487649179,0.024501314771058706,0.3515267626849754,0.0,1.0
death_frozen_record,82,alive,0.92,0.06577280536008441,0.3044032344055376,0.3127582874711557,0.0242348268911922,0.3512161766954652,0.0,1.0
death_frozen_record,83,alive,0.92,0.06575559534269741,0.3044032344055376,0.3126365261773934,0.02397717002576188,0.35091615500115525,0.0,1.0
death_frozen_record,84,alive,0.92,0.0657383853253104,0.3044032344055376,0.3125147648836312,0.023728047006225217,0.3506262750302377,0.0,1.0
death_frozen_record,85,alive,0.92,0.06572117530792339,0.3044032344055376,0.312393003589869,0.023487170704586908,0.3503461311137769,0.0,1.0
death_frozen_record,86,alive,0.92,0.06570396529053638,0.3044032344055376,0.31227124229610675,0.023254263692696956,0.35007533380959444,0.0,1.0
death_frozen_record,87,alive,0.92,0.06568675527314936,0.3044032344055376,0.3121494810023446,0.023029057913161975,0.3498135092531994,0.0,1.0
death_frozen_record,88,alive,0.92,0.06566954525576234,0.3044032344055376,0.3120277197085823,0.022811294361472223,0.34956029853467996,0.0,1.0
death_frozen_record,89,alive,0.92,0.06565233523837534,0.3044032344055376,0.3119059584148201,0.022600722778960133,0.3493153571005213,0.0,1.0
death_frozen_record,90,alive,0.92,0.06563512522098833,0.3044032344055376,0.3117841971210579,0.02239710135621951,0.34907835417934896,0.0,1.0
death_frozen_record,91,alive,0.92,0.0656179152036013,0.3044032344055376,0.3116624358272957,0.022200196446627487,0.34884897223064354,0.0,1.0
death_frozen_record,92,alive,0.92,0.06560070518621429,0.3044032344055376,0.3115406745335335,0.02200978228962325,0.3486269064155062,0.0,1.0
death_frozen_record,93,alive,0.92,0.06558349516882728,0.3044032344055376,0.31141891323977133,0.021825640743409837,0.3484118640885944,0.0,1.0
death_frozen_record,94,alive,0.92,0.06556628515144027,0.3044032344055376,0.31129715194600904,0.021647561026756586,0.3482035643103791,0.0,1.0
death_frozen_record,95,alive,0.92,0.06554907513405325,0.3044032344055376,0.3111753906522468,0.02147533946959083,0.3480017373789123,0.0,1.0
death_frozen_record,96,alive,0.92,0.06553186511666624,0.3044032344055376,0.31105362935848463,0.021308779272078446,0.3478061243803241,0.0,1.0
death_frozen_record,97,alive,0.92,0.06551465509927923,0.3044032344055376,0.3109318680647224,0.021147690271902726,0.34761647675729956,0.0,1.0
death_frozen_record,98,alive,0.92,0.06549744508189222,0.3044032344055376,0.3108101067709602,0.020991888719461515,0.3474325558948159,0.0,1.0
death_frozen_record,99,alive,0.92,0.06548023506450519,0.3044032344055376,0.310688345477198,0.020841197060711754,0.34725413272245154,0.0,1.0
death_frozen_record,100,alive,0.92,0.06546302504711819,0.3044032344055376,0.31056658418343575,0.020695443727400245,0.34708098733260173,0.0,1.0
death_frozen_record,101,alive,0.92,0.06544581502973118,0.3044032344055376,0.3104448228896735,0.020554462934428055,0.34691290861396595,0.0,1.0
death_frozen_record,102,alive,0.92,0.06542860501234417,0.3044032344055376,0.31032306159591133,0.020418094484104976,0.34674969389969545,0.0,1.0
death_frozen_record,103,alive,0.92,0.06541139499495716,0.3044032344055376,0.3102013003021491,0.020286183577058636,0.3465911486296158,0.0,1.0
death_frozen_record,104,alive,0.92,0.06539418497757013,0.3044032344055376,0.3100795390083869,0.02015858062957092,0.3464370860259593,0.0,1.0
death_frozen_record,105,alive,0.92,0.06537697496018312,0.3044032344055376,0.3099577777146247,0.020035141097122334,0.346287326782069,0.0,1.0
death_frozen_record,106,alive,0.92,0.06535976494279612,0.3044032344055376,0.30983601642086245,0.01991572530393229,0.3461416987635544,0.0,1.0
death_frozen_record,107,alive,0.92,0.0653425549254091,0.3044032344055376,0.30971425512710027,0.019800198278290625,0.34600003672140023,0.0,1.0
death_frozen_record,108,alive,0.92,0.06532534490802208,0.3044032344055376,0.30959249383333803,0.019688429593482715,0.34586218201655233,0.0,1.0
death_frozen_record,109,alive,0.92,0.06530813489063508,0.3044032344055376,0.3094707325395758,0.019580293214117344,0.3457279823555182,0.0,1.0
death_frozen_record,110,alive,0.92,0.06529092487324806,0.3044032344055376,0.3093489712458136,0.019475667347672934,0.3455972915365455,0.0,1.0
death_frozen_record,111,alive,0.92,0.06527371485586105,0.3044032344055376,0.3092272099520514,0.019374434301084126,0.34546996920595163,0.0,1.0
death_frozen_record,112,alive,0.92,0.06525650483847403,0.3044032344055376,0.3091054486582891,0.019276480342196846,0.34534588062420146,0.0,1.0
death_frozen_record,113,alive,0.92,0.06523929482108702,0.3044032344055376,0.30898368736452697,0.019181695565925805,0.3452248964413413,0.0,1.0
death_frozen_record,114,alive,0.92,0.06522208480370001,0.3044032344055376,0.30886192607076474,0.019089973764954048,0.3451068924814156,0.0,1.0
death_frozen_record,115,alive,0.92,0.065204874786313,0.3044032344055376,0.3087401647770025,0.019001212304819843,0.34499174953550676,0.0,1.0
death_frozen_record,116,alive,0.92,0.06518766476892598,0.3044032344055376,0.3086184034832403,0.018915312003241244,0.3448793531630543,0.0,1.0
death_frozen_record,117,alive,0.92,0.06517045475153897,0.3044032344055376,0.30849664218947814,0.01883217701353393,0.34476959350111996,0.0,1.0
death_frozen_record,118,alive,0.92,0.06515324473415196,0.3044032344055376,0.3083748808957158,0.018751714711982947,0.3446623650812829,0.0,1.0
death_frozen_record,119,alive,0.92,0.06513603471676495,0.3044032344055376,0.3082531196019537,0.018673835589033558,0.34455756665385934,0.0,1.0
death_frozen_record,120,alive,0.92,0.06511882469937792,0.3044032344055376,0.30813135830819144,0.018598453144171138,0.3444551010191526,0.0,1.0
death_frozen_record,121,alive,0.92,0.06510161468199091,0.3044032344055376,0.3080095970144292,0.018525483784364475,0.34435487486545424,0.0,1.0
death_frozen_record,122,alive,0.92,0.06508440466460391,0.3044032344055376,0.307887835720667,0.018454846725951213,0.3442567986135237,0.0,1.0
death_frozen_record,123,alive,0.92,0.06506719464721689,0.3044032344055376,0.30776607442690485,0.01838646389984812,0.34416078626729035,0.0,1.0
death_frozen_record,124,alive,0.92,0.06504998462982989,0.3044032344055376,0.30764431313314256,0.01832025985997312,0.3440667552705264,0.0,1.0
death_frozen_record,125,alive,0.92,0.06503277461244288,0.3044032344055376,0.3075225518393803,0.018256161694769735,0.3439746263692529,0.0,1.0
death_frozen_record,126,alive,0.92,0.06501556459505585,0.3044032344055376,0.30740079054561814,0.018194098941728375,0.3438843234796503,0.0,1.0
death_frozen_record,127,alive,0.92,0.06499835457766884,0.3044032344055376,0.3072790292518559,0.018134003504802505,0.3437957735612518,0.0,1.0
death_frozen_record,128,alive,0.92,0.06498114456028184,0.3044032344055376,0.3071572679580937,0.018075809574621217,0.34370890649520924,0.0,1.0
death_frozen_record,129,alive,0.92,0.06496393454289481,0.3044032344055376,0.30703550666433155,0.01801945355140317,0.34362365496742836,0.0,1.0
death_frozen_record,130,alive,0.92,0.0649467245255078,0.3044032344055376,0.3069137453705693,0.017964873970479873,0.3435399543563786,0.0,1.0
death_frozen_record,131,alive,0.92,0.0649295145081208,0.3044032344055376,0.3067919840768071,0.01791201143033977,0.34345774262539086,0.0,1.0
death_frozen_record,132,alive,0.92,0.06491230449073376,0.3044032344055376,0.30667022278304484,0.01786080852310736,0.3433769602192626,0.0,1.0
death_frozen_record,133,alive,0.92,0.06489509447334676,0.3044032344055376,0.30654846148928266,0.0178112097673745,0.34329754996499945,0.0,1.0
death_frozen_record,134,alive,0.92,0.06487788445595975,0.3044032344055376,0.30642670019552043,0.01776316154330416,0.34321945697652684,0.0,1.0
death_frozen_record,135,alive,0.92,0.06486067443857274,0.3044032344055376,0.30630493890175825,0.017716612029929222,0.34314262856321304,0.0,1.0
death_frozen_record,136,alive,0.92,0.06484346442118573,0.3044032344055376,0.30618317760799596,0.017671511144571824,0.34306701414205176,0.0,1.0
death_frozen_record,137,alive,0.92,0.0648262544037987,0.3044032344055376,0.3060614163142338,0.017627810484311286,0.34299256515335697,0.0,1.0
death_frozen_record,138,alive,0.92,0.06480904438641169,0.3044032344055376,0.3059396550204715,0.017585463269430907,0.34291923497982985,0.0,1.0
death_frozen_record,139,alive,0.92,0.06479183436902469,0.3044032344055376,0.3058178937267093,0.01754442428877658,0.3428469788688639,0.0,1.0
death_frozen_record,140,alive,0.92,0.06477462435163767,0.3044032344055376,0.30569613243294713,0.017504649846962213,0.34277575385795644,0.0,1.0
death_frozen_record,141,alive,0.92,0.06475741433425067,0.3044032344055376,0.30557437113918495,0.017466097713359344,0.34270551870310534,0.0,1.0
death_frozen_record,142,alive,0.92,0.06474020431686363,0.3044032344055376,0.3054526098454227,0.0174287270728103,0.3426362338100682,0.0,1.0
death_frozen_record,143,alive,0.92,0.06472299429947663,0.3044032344055376,0.3053308485516604,0.01739249847800652,0.34256786116837257,0.0,1.0
death_frozen_record,144,alive,0.92,0.06470578428208962,0.3044032344055376,0.3052090872578982,0.017357373803475476,0.34250036428796476,0.0,1.0
death_frozen_record,145,alive,0.92,0.0646885742647026,0.3044032344055376,0.305087325964136,0.01732331620112166,0.34243370813839313,0.0,1.0
death_frozen_record,146,alive,0.92,0.0646713642473156,0.3044032344055376,0.30496556467037383,0.01729029005726886,0.34236785909042444,0.0,1.0
death_frozen_record,147,alive,0.92,0.06465415422992858,0.3044032344055376,0.30484380337661166,0.017258260951152907,0.3423027848599943,0.0,1.0
death_frozen_record,148,alive,0.92,0.06463694421254157,0.3044032344055376,0.3047220420828494,0.017227195614815657,0.34223845445440154,0.0,1.0
death_frozen_record,149,alive,0.92,0.06461973419515456,0.3044032344055376,0.3046002807890872,0.017197061894352692,0.3421748381206524,0.0,1.0
death_frozen_record,150,alive,0.92,0.06460252417776755,0.3044032344055376,0.3044785194953249,0.017167828712468858,0.34211190729587315,0.0,1.0
death_frozen_record,151,alive,0.92,0.06458531416038053,0.3044032344055376,0.3043567582015627,0.01713946603229739,0.34204963455970516,0.0,1.0
death_frozen_record,152,alive,0.92,0.06456810414299352,0.3044032344055376,0.30423499690780054,0.017111944822439683,0.3419879935886038,0.0,1.0
death_frozen_record,153,alive,0.92,0.0645508941256065,0.3044032344055376,0.30411323561403836,0.017085237023184437,0.34192695911196636,0.0,1.0
death_frozen_record,154,alive,0.92,0.0645336841082195,0.3044032344055376,0.3039914743202761,0.01705931551386621,0.3418665068700144,0.0,1.0
death_frozen_record,155,alive,0.92,0.06451647409083248,0.3044032344055376,0.30386971302651394,0.01703415408132476,0.3418066135733607,0.0,1.0
death_frozen_record,156,alive,0.92,0.06449926407344547,0.3044032344055376,0.3037479517327517,0.01700972738942793,0.34174725686419294,0.0,1.0
death_frozen_record,157,alive,0.92,0.06448205405605846,0.3044032344055376,0.3036261904389894,0.016986010949622054,0.3416884152790119,0.0,1.0
death_frozen_record,158,alive,0.92,0.06446484403867145,0.3044032344055376,0.30350442914522724,0.016962981092475075,0.3416300682128582,0.0,1.0
death_frozen_record,159,alive,0.92,0.06444763402128442,0.3044032344055376,0.303382667851465,0.0169406149401788,0.3415721958849704,0.0,1.0
death_frozen_record,160,alive,0.92,0.06443042400389741,0.3044032344055376,0.3032609065577028,0.016918890379977854,0.3415147793058182,0.0,1.0
death_frozen_record,161,alive,0.92,0.0644132139865104,0.3044032344055376,0.3031391452639406,0.016897786038493876,0.341457800245452,0.0,1.0
death_frozen_record,162,alive,0.92,0.06439600396912339,0.3044032344055376,0.30301738397017836,0.016877281256914813,0.3414012412031205,0.0,1.0
death_frozen_record,163,alive,0.92,0.06437879395173637,0.3044032344055376,0.3028956226764162,0.016857356067019894,0.34134508537810226,0.0,1.0
death_frozen_record,164,alive,0.92,0.06436158393434938,0.3044032344055376,0.30277386138265394,0.01683799116801216,0.34128931664170464,0.0,1.0
death_frozen_record,165,alive,0.92,0.06434437391696235,0.3044032344055376,0.3026521000888917,0.016819167904131124,0.3412339195103829,0.0,1.0
death_frozen_record,166,alive,0.92,0.06432716389957534,0.3044032344055376,0.3025303387951295,0.01680086824301925,0.341178879119934,0.0,1.0
death_frozen_record,167,alive,0.92,0.06430995388218833,0.3044032344055376,0.3024085775013673,0.016783074754816767,0.3411241812007231,0.0,1.0
death_frozen_record,168,alive,0.92,0.06429274386480131,0.3044032344055376,0.30228681620760506,0.016765770591960126,0.3410698120539006,0.0,1.0
death_frozen_record,169,alive,0.92,0.0642755338474143,0.3044032344055376,0.3021650549138428,0.01674893946966043,0.3410157585285709,0.0,1.0
death_frozen_record,170,alive,0.92,0.06425832383002729,0.3044032344055376,0.30204329362008064,0.016732565647038764,0.34096200799987436,0.0,1.0
death_frozen_record,171,alive,0.92,0.06424111381264028,0.3044032344055376,0.3019215323263184,0.01671663390889627,0.34090854834794565,0.0,1.0
death_frozen_record,172,alive,0.92,0.06422390379525325,0.3044032344055376,0.30179977103255623,0.016701129548097538,0.3408553679377142,0.0,1.0
death_frozen_record,173,alive,0.92,0.06420669377786624,0.3044032344055376,0.30167800973879405,0.01668603834854655,0.3408024555995119,0.0,1.0
death_frozen_record,174,alive,0.92,0.06418948376047923,0.3044032344055376,0.3015562484450317,0.016671346568735222,0.34074980061045756,0.0,1.0
death_frozen_record,175,alive,0.92,0.06417227374309221,0.3044032344055376,0.3014344871512695,0.016657040925845145,0.34069739267658544,0.0,1.0
death_frozen_record,176,alive,0.92,0.0641550637257052,0.3044032344055376,0.30131272585750735,0.01664310858038393,0.34064522191568825,0.0,1.0
death_frozen_record,177,alive,0.92,0.06413785370831819,0.3044032344055376,0.3011909645637451,0.016629537121338012,0.3405932788408469,0.0,1.0
death_frozen_record,178,alive,0.92,0.06412064369093119,0.3044032344055376,0.30106920326998293,0.01661631455182458,0.3405415543446191,0.0,1.0
death_frozen_record,179,alive,0.92,0.06410343367354417,0.3044032344055376,0.30094744197622075,0.01660342927522569,0.34049003968386043,0.0,1.0
death_frozen_record,180,alive,0.92,0.06408622365615715,0.3044032344055376,0.3008256806824585,0.01659087008178839,0.340438726465152,0.0,1.0
death_frozen_record,181,alive,0.92,0.06406901363877014,0.3044032344055376,0.3007039193886963,0.016578626135675067,0.34038760663081197,0.0,1.0
death_frozen_record,182,alive,0.92,0.06405180362138313,0.3044032344055376,0.30058215809493405,0.01656668696244883,0.34033667244546545,0.0,1.0
death_frozen_record,183,alive,0.92,0.06403459360399612,0.3044032344055376,0.3004603968011718,0.016555042436979302,0.3402859164831529,0.0,1.0
death_frozen_record,184,alive,0.92,0.0640173835866091,0.3044032344055376,0.30033863550740963,0.016543682771754612,0.3402353316149526,0.0,1.0
death_frozen_record,185,alive,0.92,0.0640001735692221,0.3044032344055376,0.30021687421364746,0.016532598505585888,0.34018491099710046,0.0,1.0
death_frozen_record,186,alive,0.92,0.0639829635518351,0.3044032344055376,0.3000951129198852,0.016521780492691013,0.3401346480595823,0.0,1.0
death_frozen_record,187,alive,0.92,0.06396575353444806,0.3044032344055376,0.29997335162612293,0.016511219892144914,0.34008453649518494,0.0,1.0
death_frozen_record,188,alive,0.92,0.06394854351706106,0.3044032344055376,0.29985159033236075,0.01650090815768394,0.34003457024898337,0.0,1.0
death_frozen_record,189,alive,0.92,0.06393133349967405,0.3044032344055376,0.2997298290385985,0.016490837027852482,0.33998474350824986,0.0,1.0
death_frozen_record,190,alive,0.92,0.06391412348228703,0.3044032344055376,0.29960806774483634,0.01648099851648025,0.33993505069276553,0.0,1.0
death_frozen_record,191,alive,0.92,0.06389691346490002,0.3044032344055376,0.2994863064510741,0.016471384903479096,0.3398854864455207,0.0,1.0
death_frozen_record,192,alive,0.92,0.063879703447513,0.3044032344055376,0.2993645451573119,0.016461988725948604,0.3398360456237856,0.0,1.0
death_frozen_record,193,alive,0.92,0.06386249343012598,0.3044032344055376,0.29924278386354963,0.016452802769580038,0.3397867232905399,0.0,1.0
death_frozen_record,194,alive,0.92,0.06384528341273898,0.3044032344055376,0.29912102256978745,0.016443820060348658,0.33973751470624397,0.0,1.0
death_frozen_record,195,alive,0.92,0.06382807339535196,0.3044032344055376,0.2989992612760252,0.0164350338564846,0.3396884153209399,0.0,1.0
death_frozen_record,196,alive,0.92,0.06381086337796496,0.3044032344055376,0.29887749998226304,0.016426437640713044,0.33963942076666787,0.0,1.0
death_frozen_record,197,alive,0.92,0.06379365336057793,0.3044032344055376,0.2987557386885008,0.016418025112754503,0.3395905268501867,0.0,1.0
