scenario,step,K_capacity,kappa,utopic_access,mean_agency,mean_presence,mean_damage_q,mean_coherence,mean_selfhood_S,direct_agency_write
utopic_disconnected,78,0.010353737531091752,0.0,0.0,0.92,0.06584164542963247,0.3044032344055376,0.3132453326462045,0.025356894285785556,0.0
utopic_disconnected,79,0.010491253786764559,0.0,0.0,0.92,0.06582443541224546,0.3044032344055376,0.31312357135244223,0.025062024579821703,0.0
utopic_disconnected,80,0.010630576886143987,0.0,0.0,0.92,0.06580722539485845,0.3044032344055376,0.31300181005868005,0.024776941227178363,0.0
utopic_disconnected,81,0.010771730045141625,0.0,0.0,0.92,0.06579001537747145,0.3044032344055376,0.3128800487649179,0.024501314771058706,0.0
utopic_disconnected,82,0.010914736763951324,0.0,0.0,0.92,0.06577280536008441,0.3044032344055376,0.3127582874711557,0.0242348268911922,0.0
utopic_disconnected,83,0.011059620830153508,0.0,0.0,0.92,0.06575559534269741,0.3044032344055376,0.3126365261773934,0.02397717002576188,0.0
utopic_disconnected,84,0.011206406321842867,0.0,0.0,0.92,0.0657383853253104,0.3044032344055376,0.3125147648836312,0.023728047006225217,0.0
utopic_disconnected,85,0.011355117610779624,0.0,0.0,0.92,0.06572117530792339,0.3044032344055376,0.312393003589869,0.023487170704586908,0.0
utopic_disconnected,86,0.011505779365563873,0.0,0.0,0.92,0.06570396529053638,0.3044032344055376,0.31227124229610675,0.023254263692696956,0.0
utopic_disconnected,87,0.011658416554833096,0.0,0.0,0.92,0.06568675527314936,0.3044032344055376,0.3121494810023446,0.023029057913161975,0.0
utopic_disconnected,88,0.011813054450482622,0.0,0.0,0.92,0.06566954525576234,0.3044032344055376,0.3120277197085823,0.022811294361472223,0.0
utopic_disconnected,89,0.011969718630908706,0.0,0.0,0.92,0.06565233523837534,0.3044032344055376,0.3119059584148201,0.022600722778960133,0.0
utopic_disconnected,90,0.012128434984274237,0.0,0.0,0.92,0.06563512522098833,0.3044032344055376,0.3117841971210579,0.02239710135621951,0.0
utopic_disconnected,91,0.012289229711796777,0.0,0.0,0.92,0.0656179152036013,0.3044032344055376,0.3116624358272957,0.022200196446627487,0.0
utopic_disconnected,92,0.0124521293310586,0.0,0.0,0.92,0.06560070518621429,0.3044032344055376,0.3115406745335335,0.02200978228962325,0.0
utopic_disconnected,93,0.01261716067933869,0.0,0.0,0.92,0.06558349516882728,0.3044032344055376,0.31141891323977133,0.021825640743409837,0.0
utopic_disconnected,94,0.01278435091696632,0.0,0.0,0.92,0.06556628515144027,0.3044032344055376,0.31129715194600904,0.021647561026756586,0.0
utopic_disconnected,95,0.012953727530695871,0.0,0.0,0.92,0.06554907513405325,0.3044032344055376,0.3111753906522468,0.02147533946959083,0.0
utopic_disconnected,96,0.0131253183371028,0.0,0.0,0.92,0.06553186511666624,0.3044032344055376,0.31105362935848463,0.021308779272078446,0.0
utopic_disconnected,97,0.013299151486000317,0.0,0.0,0.92,0.06551465509927923,0.3044032344055376,0.3109318680647224,0.021147690271902726,0.0
utopic_disconnected,98,0.013475255463876387,0.0,0.0,0.92,0.06549744508189222,0.3044032344055376,0.3108101067709602,0.020991888719461515,0.0
utopic_disconnected,99,0.013653659097350888,0.0,0.0,0.92,0.06548023506450519,0.3044032344055376,0.310688345477198,0.020841197060711754,0.0
utopic_disconnected,100,0.013834391556652479,0.0,0.0,0.92,0.06546302504711819,0.3044032344055376,0.31056658418343575,0.020695443727400245,0.0
utopic_disconnected,101,0.01401748235911471,0.0,0.0,0.92,0.06544581502973118,0.3044032344055376,0.3104448228896735,0.020554462934428055,0.0
utopic_disconnected,102,0.014202961372691125,0.0,0.0,0.92,0.06542860501234417,0.3044032344055376,0.31032306159591133,0.020418094484104976,0.0
utopic_disconnected,103,0.014390858819488926,0.0,0.0,0.92,0.06541139499495716,0.3044032344055376,0.3102013003021491,0.020286183577058636,0.0
utopic_disconnected,104,0.01458120527932056,0.0,0.0,0.92,0.06539418497757013,0.3044032344055376,0.3100795390083869,0.02015858062957092,0.0
utopic_disconnected,105,0.014774031693273055,0.0,0.0,0.92,0.06537697496018312,0.3044032344055376,0.3099577777146247,0.020035141097122334,0.0
utopic_disconnected,106,0.014969369367294476,0.0,0.0,0.92,0.06535976494279612,0.3044032344055376,0.30983601642086245,0.01991572530393229,0.0
utopic_disconnected,107,0.015167249975796885,0.0,0.0,0.92,0.0653425549254091,0.3044032344055376,0.30971425512710027,0.019800198278290625,0.0
utopic_disconnected,108,0.01536770556527555,0.0,0.0,0.92,0.06532534490802208,0.3044032344055376,0.30959249383333803,0.019688429593482715,0.0
utopic_disconnected,109,0.01557076855794365,0.0,0.0,0.92,0.06530813489063508,0.3044032344055376,0.3094707325395758,0.019580293214117344,0.0
utopic_disconnected,110,0.01577647175538188,0.0,0.0,0.92,0.06529092487324806,0.3044032344055376,0.3093489712458136,0.019475667347672934,0.0
utopic_disconnected,111,0.01598484834220258,0.0,0.0,0.92,0.06527371485586105,0.3044032344055376,0.3092272099520514,0.019374434301084126,0.0
utopic_disconnected,112,0.016195931889727483,0.0,0.0,0.92,0.06525650483847403,0.3044032344055376,0.3091054486582891,0.019276480342196846,0.0
utopic_disconnected,113,0.016409756359678594,0.0,0.0,0.92,0.06523929482108702,0.3044032344055376,0.30898368736452697,0.019181695565925805,0.0
utopic_disconnected,114,0.016626356107881622,0.0,0.0,0.92,0.06522208480370001,0.3044032344055376,0.30886192607076474,0.019089973764954048,0.0
utopic_disconnected,115,0.0168457658879809,0.0,0.0,0.92,0.065204874786313,0.3044032344055376,0.3087401647770025,0.019001212304819843,0.0
utopic_disconnected,116,0.017068020855165476,0.0,0.0,0.92,0.06518766476892598,0.3044032344055376,0.3086184034832403,0.018915312003241244,0.0
utopic_disconnected,117,0.017293156569905425,0.0,0.0,0.92,0.06517045475153897,0.3044032344055376,0.30849664218947814,0.01883217701353393,0.0
utopic_disconnected,118,0.017521209001697444,0.0,0.0,0.92,0.06515324473415196,0.3044032344055376,0.3083748808957158,0.018751714711982947,0.0
utopic_disconnected,119,0.017752214532819218,0.0,0.0,0.92,0.06513603471676495,0.3044032344055376,0.3082531196019537,0.018673835589033558,0.0
utopic_disconnected,120,0.01798620996209156,0.0,0.0,0.92,0.06511882469937792,0.3044032344055376,0.30813135830819144,0.018598453144171138,0.0
utopic_disconnected,121,0.018223232508647238,0.0,0.0,0.92,0.06510161468199091,0.3044032344055376,0.3080095970144292,0.018525483784364475,0.0
utopic_disconnected,122,0.018463319815706033,0.0,0.0,0.92,0.06508440466460391,0.3044032344055376,0.307887835720667,0.018454846725951213,0.0
utopic_disconnected,123,0.018706509954354602,0.0,0.0,0.92,0.06506719464721689,0.3044032344055376,0.30776607442690485,0.01838646389984812,0.0
utopic_disconnected,124,0.018952841427330513,0.0,0.0,0.92,0.06504998462982989,0.3044032344055376,0.30764431313314256,0.01832025985997312,0.0
utopic_disconnected,125,0.01920235317280922,0.0,0.0,0.92,0.06503277461244288,0.3044032344055376,0.3075225518393803,0.018256161694769735,0.0
utopic_disconnected,126,0.019455084568193035,0.0,0.0,0.92,0.06501556459505585,0.3044032344055376,0.30740079054561814,0.018194098941728375,0.0
utopic_disconnected,127,0.019711075433901003,0.0,0.0,0.92,0.06499835457766884,0.3044032344055376,0.3072790292518559,0.018134003504802505,0.0
utopic_disconnected,128,0.019970366037158495,0.0,0.0,0.92,0.06498114456028184,0.3044032344055376,0.3071572679580937,0.018075809574621217,0.0
utopic_disconnected,129,0.020232997095785403,0.0,0.0,0.92,0.06496393454289481,0.3044032344055376,0.30703550666433155,0.01801945355140317,0.0
utopic_disconnected,130,0.0204990097819817,0.0,0.0,0.92,0.0649467245255078,0.3044032344055376,0.3069137453705693,0.017964873970479873,0.0
utopic_disconnected,131,0.020768445726109235,0.0,0.0,0.92,0.0649295145081208,0.3044032344055376,0.3067919840768071,0.01791201143033977,0.0
utopic_disconnected,132,0.021041347020468282,0.0,0.0,0.92,0.06491230449073376,0.3044032344055376,0.30667022278304484,0.01786080852310736,0.0
utopic_disconnected,133,0.021317756223067672,0.0,0.0,0.92,0.06489509447334676,0.3044032344055376,0.30654846148928266,0.0178112097673745,0.0
utopic_disconnected,134,0.021597716361387156,0.0,0.0,0.92,0.06487788445595975,0.3044032344055376,0.30642670019552043,0.01776316154330416,0.0
utopic_disconnected,135,0.021881270936130476,0.0,0.0,0.92,0.06486067443857274,0.3044032344055376,0.30630493890175825,0.017716612029929222,0.0
utopic_disconnected,136,0.022168463924967723,0.0,0.0,0.92,0.06484346442118573,0.3044032344055376,0.30618317760799596,0.017671511144571824,0.0
utopic_disconnected,137,0.022459339786265617,0.0,0.0,0.92,0.0648262544037987,0.3044032344055376,0.3060614163142338,0.017627810484311286,0.0
utopic_disconnected,138,0.022753943462804,0.0,0.0,0.92,0.06480904438641169,0.3044032344055376,0.3059396550204715,0.017585463269430907,0.0
utopic_disconnected,139,0.02305232038547694,0.0,0.0,0.92,0.06479183436902469,0.3044032344055376,0.3058178937267093,0.01754442428877658,0.0
utopic_disconnected,140,0.023354516476977092,0.0,0.0,0.92,0.06477462435163767,0.3044032344055376,0.30569613243294713,0.017504649846962213,0.0
utopic_disconnected,141,0.023660578155461204,0.0,0.0,0.92,0.06475741433425067,0.3044032344055376,0.30557437113918495,0.017466097713359344,0.0
utopic_disconnected,142,0.023970552338195384,0.0,0.0,0.92,0.06474020431686363,0.3044032344055376,0.3054526098454227,0.0174287270728103,0.0
utopic_disconnected,143,0.02428448644517812,0.0,0.0,0.92,0.06472299429947663,0.3044032344055376,0.3053308485516604,0.01739249847800652,0.0
utopic_disconnected,144,0.024602428402739435,0.0,0.0,0.92,0.06470578428208962,0.3044032344055376,0.3052090872578982,0.017357373803475476,0.0
utopic_disconnected,145,0.02492442664711404,0.0,0.0,0.92,0.0646885742647026,0.3044032344055376,0.305087325964136,0.01732331620112166,0.0
utopic_disconnected,146,0.025250530127986667,0.0,0.0,0.92,0.0646713642473156,0.3044032344055376,0.30496556467037383,0.01729029005726886,0.0
utopic_disconnected,147,0.025580788312007684,0.0,0.0,0.92,0.06465415422992858,0.3044032344055376,0.30484380337661166,0.017258260951152907,0.0
utopic_disconnected,148,0.025915251186276744,0.0,0.0,0.92,0.06463694421254157,0.3044032344055376,0.3047220420828494,0.017227195614815657,0.0
utopic_disconnected,149,0.026253969261792423,0.0,0.0,0.92,0.06461973419515456,0.3044032344055376,0.3046002807890872,0.017197061894352692,0.0
utopic_disconnected,150,0.026596993576865856,0.0,0.0,0.92,0.06460252417776755,0.3044032344055376,0.3044785194953249,0.017167828712468858,0.0
utopic_disconnected,151,0.026944375700495838,0.0,0.0,0.92,0.06458531416038053,0.3044032344055376,0.3043567582015627,0.01713946603229739,0.0
utopic_disconnected,152,0.02729616773570336,0.0,0.0,0.92,0.06456810414299352,0.3044032344055376,0.30423499690780054,0.017111944822439683,0.0
utopic_disconnected,153,0.027652422322823136,0.0,0.0,0.92,0.0645508941256065,0.3044032344055376,0.30411323561403836,0.017085237023184437,0.0
utopic_disconnected,154,0.02801319264274973,0.0,0.0,0.92,0.0645336841082195,0.3044032344055376,0.3039914743202761,0.01705931551386621,0.0
utopic_disconnected,155,0.028378532420135823,0.0,0.0,0.92,0.06451647409083248,0.3044032344055376,0.30386971302651394,0.01703415408132476,0.0
utopic_disconnected,156,0.028748495926539976,0.0,0.0,0.92,0.06449926407344547,0.3044032344055376,0.3037479517327517,0.01700972738942793,0.0
utopic_disconnected,157,0.02912313798352163,0.0,0.0,0.92,0.06448205405605846,0.3044032344055376,0.3036261904389894,0.016986010949622054,0.0
utopic_disconnected,158,0.029502513965680273,0.0,0.0,0.92,0.06446484403867145,0.3044032344055376,0.30350442914522724,0.016962981092475075,0.0
utopic_disconnected,159,0.029886679803636237,0.0,0.0,0.92,0.06444763402128442,0.3044032344055376,0.303382667851465,0.0169406149401788,0.0
utopic_disconnected,160,0.030275691986950463,0.0,0.0,0.92,0.06443042400389741,0.3044032344055376,0.3032609065577028,0.016918890379977854,0.0
utopic_disconnected,161,0.030669607566980145,0.0,0.0,0.92,0.0644132139865104,0.3044032344055376,0.3031391452639406,0.016897786038493876,0.0
utopic_disconnected,162,0.03106848415966741,0.0,0.0,0.92,0.06439600396912339,0.3044032344055376,0.30301738397017836,0.016877281256914813,0.0
utopic_disconnected,163,0.03147237994825813,0.0,0.0,0.92,0.06437879395173637,0.3044032344055376,0.3028956226764162,0.016857356067019894,0.0
utopic_disconnected,164,0.03188135368594768,0.0,0.0,0.92,0.06436158393434938,0.3044032344055376,0.30277386138265394,0.01683799116801216,0.0
utopic_disconnected,165,0.032295464698450516,0.0,0.0,0.92,0.06434437391696235,0.3044032344055376,0.3026521000888917,0.016819167904131124,0.0
utopic_disconnected,166,0.032714772886490384,0.0,0.0,0.92,0.06432716389957534,0.3044032344055376,0.3025303387951295,0.01680086824301925,0.0
utopic_disconnected,167,0.03313933872820799,0.0,0.0,0.92,0.06430995388218833,0.3044032344055376,0.3024085775013673,0.016783074754816767,0.0
utopic_disconnected,168,0.03356922328148252,0.0,0.0,0.92,0.06429274386480131,0.3044032344055376,0.30228681620760506,0.016765770591960126,0.0
utopic_disconnected,169,0.03400448818616372,0.0,0.0,0.92,0.0642755338474143,0.3044032344055376,0.3021650549138428,0.01674893946966043,0.0
utopic_disconnected,170,0.03444519566621117,0.0,0.0,0.92,0.06425832383002729,0.3044032344055376,0.30204329362008064,0.016732565647038764,0.0
utopic_disconnected,171,0.03489140853173684,0.0,0.0,0.92,0.06424111381264028,0.3044032344055376,0.3019215323263184,0.01671663390889627,0.0
utopic_disconnected,172,0.03534319018094752,0.0,0.0,0.92,0.06422390379525325,0.3044032344055376,0.30179977103255623,0.016701129548097538,0.0
utopic_disconnected,173,0.03580060460198331,0.0,0.0,0.92,0.06420669377786624,0.3044032344055376,0.30167800973879405,0.01668603834854655,0.0
utopic_disconnected,174,0.03626371637464835,0.0,0.0,0.92,0.06418948376047923,0.3044032344055376,0.3015562484450317,0.016671346568735222,0.0
utopic_disconnected,175,0.03673259067202974,0.0,0.0,0.92,0.06417227374309221,0.3044032344055376,0.3014344871512695,0.016657040925845145,0.0
utopic_disconnected,176,0.03720729326200105,0.0,0.0,0.92,0.0641550637257052,0.3044032344055376,0.30131272585750735,0.01664310858038393,0.0
utopic_disconnected,177,0.037687890508605916,0.0,0.0,0.92,0.06413785370831819,0.3044032344055376,0.3011909645637451,0.016629537121338012,0.0
utopic_disconnected,178,0.038174449373317855,0.0,0.0,0.92,0.06412064369093119,0.3044032344055376,0.30106920326998293,0.01661631455182458,0.0
utopic_disconnected,179,0.03866703741617197,0.0,0.0,0.92,0.06410343367354417,0.3044032344055376,0.30094744197622075,0.01660342927522569,0.0
utopic_disconnected,180,0.039165722796764356,0.0,0.0,0.92,0.06408622365615715,0.3044032344055376,0.3008256806824585,0.01659087008178839,0.0
utopic_disconnected,181,0.03967057427511459,0.0,0.0,0.92,0.06406901363877014,0.3044032344055376,0.3007039193886963,0.016578626135675067,0.0
utopic_disconnected,182,0.04018166121238705,0.0,0.0,0.92,0.06405180362138313,0.3044032344055376,0.30058215809493405,0.01656668696244883,0.0
utopic_disconnected,183,0.040699053571466484,0.0,0.0,0.92,0.06403459360399612,0.3044032344055376,0.3004603968011718,0.016555042436979302,0.0
utopic_disconnected,184,0.041222821917382996,0.0,0.0,0.92,0.0640173835866091,0.3044032344055376,0.30033863550740963,0.016543682771754612,0.0
utopic_disconnected,185,0.04175303741758192,0.0,0.0,0.92,0.0640001735692221,0.3044032344055376,0.30021687421364746,0.016532598505585888,0.0
utopic_disconnected,186,0.042289771842033794,0.0,0.0,0.92,0.0639829635518351,0.3044032344055376,0.3000951129198852,0.016521780492691013,0.0
utopic_disconnected,187,0.04283309756317934,0.0,0.0,0.92,0.06396575353444806,0.3044032344055376,0.29997335162612293,0.016511219892144914,0.0
utopic_disconnected,188,0.04338308755570461,0.0,0.0,0.92,0.06394854351706106,0.3044032344055376,0.29985159033236075,0.01650090815768394,0.0
utopic_disconnected,189,0.04393981539614132,0.0,0.0,0.92,0.06393133349967405,0.3044032344055376,0.2997298290385985,0.016490837027852482,0.0
utopic_disconnected,190,0.04450335526228704,0.0,0.0,0.92,0.06391412348228703,0.3044032344055376,0.29960806774483634,0.01648099851648025,0.0
utopic_disconnected,191,0.04507378193244006,0.0,0.0,0.92,0.06389691346490002,0.3044032344055376,0.2994863064510741,0.016471384903479096,0.0
